359;8989;19336;05 49 55 66 00;NULL;NULL;POITIERS;FRANCE;86008;CONSEIL DEPARTEMENTAL DE LA VIENNE;Place Aristide Briand;NULL
360;8994;19337;03 28 82 91 91;NULL;dgs@mairie-sequedin.fr;SEQUEDIN;FRANCE;59320;MAIRIE DE SEQUEDIN;2, rue Carnot;NULL
361;9003;19338;NULL;NULL;NULL;RENNES Cedex 2;FRANCE;35207;SGAP OUEST/DEL/BAI;28, rue de la Pilate;CS 40725
362;11503;19339;NULL;NULL;NULL;SAINT FULGENT;FRANCE;85250;Maison de retraite Paul Chauvin;24, rue Paul Chauvin;NULL
363;8205;19341;02 40 88 42 31;02 40 88 40 33;Mr VINCE(marchÇ public);SAINT JOACHIM;FRANCE;44720;MAIRIE DE ST JOACHIM;64, rue Joliot Curie;NULL
364;8335;19343;05.45.83.25.69;05.45.83.18.11;NULL;CHERVES RICHEMONT;FRANCE;16370;MAIRIE DE CHERVES RICHEMONT;2, place du Champ de Foire;NULL
365;8336;19344;NULL;NULL;NULL;BOUVRON;FRANCE;44130;MAIRIE DE BOUVRON;rue Louis Guihot;NULL
366;10680;19345;02 99 26 44 44;02 99 26 44 99;02 99 32 86 86;RENNES CEDEX;FRANCE;35201;AIGUILLON CONSTRUCTION;171, rue de Vern;BP 50147
367;8985;19346;02 35 52 43 43;02 35 52 44 99;pas le mercredi: 02 35 52 38 18;CANTELEU;FRANCE;76380;IDEFHI;38, route de Sahurs;BP 4
368;8507;19347;02.98.76.52.00;02.98.33.42.98;NULL;BREST CEDEX 9;FRANCE;29801;DDTM du Finistäre;UnitÇ Constructions Durables;26, rue Camille Desmoulins
369;8508;19347;NULL;NULL;NULL;BREST CEDEX 9;FRANCE;29801;DDTM du Finistäre;UnitÇ Constructions Durables;2, rue AldÇric Lecomte
370;8509;19347;NULL;NULL;NULL;BREST CÇdex 2;FRANCE;29219;DDTM du Finistäre;UnitÇ Constructions Durables;3, Square Marc Sangnier
371;8510;19347;NULL;NULL;NULL;QUIMPER CEDEX;FRANCE;29325;DDTM 29;UnitÇs Constructions Durables;2, boulevard du Finistäre
372;8522;19349;02 40 12 71 00;NULL;NULL;NANTES CEDEX 02;FRANCE;44204;HABITAT 44;3, boulevard Alexandre Millerand;BP 50432
373;8525;19350;NULL;NULL;bocage.mayennais@wanadoo.fr;GORRON;FRANCE;53120;COMMUNAUTE DES COMMUNES DU BOCAGE MAYENNAIS;1, Grande rue;BP 53
374;8526;19351;02 99 87 89 00;NULL;catherine Vaubert 02 99 87 93 31;RENNES CEDEX 2;FRANCE;35207;Bureau de l'Çquipement et de la logistique;Bureau des affaires immobiliäres;28, rue de la Pilate
375;9017;19353;01.55.03.30.00;01.55.03.35.01;compta@osica.sni.fr;PARIS CEDEX 13;FRANCE;75646;OSICA;102, avenue de France;NULL
376;9018;19353;NULL;NULL;NULL;LE KREMLIN BICETRE;FRANCE;94272;SCIC HABITAT ILE DE FRANCE;DIRECTION MAITRISE D'OUVRAGE;B.P.100
377;9019;19353;NULL;NULL;NULL;PARIS CEDEX 13;FRANCE;75646;OSICA;SCIC HABITAT ILE DE FRANCE;102, avenue de France
378;9020;19353;NULL;NULL;NULL;PARIS CEDEX 13;FRANCE;75646;OSICA;DMO;102, avenue de France
379;9021;19353;NULL;NULL;NULL;PARIS CEDEX 13;FRANCE;75646;OSICA;GROUPE SNI;102, avenue de France
380;9029;19354;01.44.29.84.00;NULL;NULL;PARIS CEDEX 17;FRANCE;75828;BATIGERE ILE DE FRANCE;89, rue de Tocqueville;BP 87
381;9037;19356;01.49.61.33.33;NULL;NULL;ABLON SUR SEINE;FRANCE;94480;COMMUNE D'ABLON SUR SEINE;16, rue du MarÇchal Foch;NULL
382;11890;19357;NULL;NULL;NULL;MELESSE;FRANCE;35520;DECATHLON - LANNION;avenue du Phare du Grand Jardin;NULL
383;11891;19357;02 40 92 50 15;NULL;NULL;VILLENEUVE D'ASQ;FRANCE;59650;DECATHLON - LANNION;SociÇtÇ DECATHLON;4, boulevard de Mons
384;11928;19358;02.32.29.60.60;NULL;christiane.dubreucq@dgfip.finances.gouv.fr;EVREUX;FRANCE;27000;DDE DE L'EURE;SI/Pìle Constructions Publiques;1, avenue Foch
385;8192;19360;01 42 76 34 55;NULL;colette.biziaud@paris.fr;PARIS CEDEX 04;FRANCE;75181;Direction des Finances;Centre Facturier;17, boulevard Morland
386;8193;19360;NULL;NULL;01 71 28 58 18;PARIS Cedex 12;FRANCE;75570;MAIRIE DE PARIS;98, quai de la RìpÇe;NULL
387;8204;19362;02.51.89.86.00;NULL;NULL;NANTES CÇdex 3;FRANCE;44301;SAMO GROUPE SNI;1, rue des Sassafras;BP 90105
388;8384;19364;02 37 24 52 14;02 37 24 54 09;NULL;MAGNY;FRANCE;28120;MAIRIE DE MAGNY;5, rue des Sources du Loir;NULL
389;11650;19365;NULL;NULL;NULL;CHATEAULIN;FRANCE;29150;HABITAT 29;QUIMIL;NULL
390;11651;19365;NULL;NULL;NULL;MORLAIX;FRANCE;29600;HABITAT 29;10, rue Michel Bakounine;NULL
391;11652;19365;NULL;NULL;NULL;CONCARNEAU;FRANCE;29900;HABITAT 29;5, avenue Cascade;NULL
392;11653;19365;02.98.95.37.25;02.98.95.12.15;MME PENVERN;QUIMPER;FRANCE;29000;HABITAT 29;6, boulevard du Finistäre;Ty Nay
393;11688;19368;NULL;NULL;NULL;PARIS;FRANCE;75010;ICF ATLANTIQUE SA D'HLM;26, rue de Paradis;NULL
394;8674;19370;02 97 67 23 62;02 97 67 29 28;NULL;LA VRAIE CROIX;FRANCE;56250;COMMUNE DE LA VRAIE CROIX;1, rue du Grand Chàne;NULL
395;8704;19374;NULL;NULL;NULL;SAINT MALO;FRANCE;35400; ;LA MOINERIE;10, impasse du Grand Jardin
396;8707;19375;NULL;NULL;NULL;WASQUEHAL;FRANCE;59290;SAS CHOYO;Service Travaux;24, avenue du Grand Cottignies
397;8708;19375;NULL;NULL;NULL;LYON;FRANCE;69003;TAPE A L'OEIL;NET & CLAIR;32B, cours Richard Vitton
398;8709;19375;NULL;NULL;NULL;PARIS;FRANCE;75020;TAPE A L'OEIL;SIMAGOT;102, boulevard Davout
399;8710;19375;NULL;NULL;NULL;WASQUEHAL;FRANCE;59290;TAPE A L'OEIL;Service Travaux;24, avenue du Grand Cottignies
400;8547;19376;02 41 76 72 21;NULL;Mme BESLOT 02 41 76 02 76;PLESSIS GRAMMOIRE;FRANCE;49129;MAIRIE DE PLESSIS GRAMMOIRE;2, rue de la Mairie;NULL
401;8531;19378;NULL;NULL;NULL;BENON;FRANCE;17170;COMMUNE DE BENON;rue Chìteau-Musset;NULL
402;8571;19379;NULL;NULL;02 51 11 25 75;COUERON;FRANCE;44220;ZA Les Hauts de Coueron;BP 46;rue des Meuniers
403;8410;19384;NULL;NULL;NULL;DIJON CÇdex;FRANCE;21083;La Poste DI;CSPI DIJON;15 boulevard de Brosses
404;8431;19385;NULL;NULL;NULL;ANGOULEME;FRANCE;16000;DIRECTION DEPARTEMENTALE TERRITOIRES D'ANGOULEME;43 Rue Charles Duroselle;NULL
405;8432;19385;NULL;NULL;NULL;ANGOULEME;FRANCE;16023;DIRECTION DEPARTEMENTALE TERRITOIRES D'ANGOULEME;7,9, rue de la PrÇfecture;CS 12302
406;8438;19386;06.85.49.85.57;NULL;edfsa-fournisseurs-scan-clamart@edf.fr;CLAMART CEDEX;FRANCE;92141;EDF - F.A - SCAN FOURNISSEURS;ER-RELATION FOURNISSEURS;BP 306
407;9040;19387;01.49.25.88.44;NULL;Mme DECLE christelle 01 71 28 57 90;PARIS;FRANCE;75018;Direction du Patrimoine et de l'Architecture;Section Locale d'Architecture 18äme arrondissement;21, 23, rue Ernestine
408;9041;19388;01 47 29 30 31;NULL;NULL;NANTERRE;FRANCE;92015;DÇpartement Juridique et Foncier;Direction des MarchÇs Publics;Service Instruction des MarchÇs
409;8448;19389;NULL;NULL;cias@cias-ouest-rennes.fr;MORDELLLES;FRANCE;35310;CIAS OUEST RENNES;place Toulouse Lautrec;BP 31
410;8478;19393;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35002;CSPI RENNES;27, boulevard du Colombier;CS 40201
411;8618;19397;NULL;NULL;NULL;MARMANDE CEDEX;FRANCE;47213;Mr Le PrÇsident;Place du MarchÇ;BP 305
412;8626;19398;02 97 29 18 69;02 97 29 18 68;NULL;BREC'H;FRANCE;56400;Espace Tertiaire Porte OcÇane II;rue du Danemark;BP 70447
413;8158;19399;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35042;Services Communs;1, rue du Scorff;CS 54221
414;8165;19400;02 23 25 27 81;NULL;NULL;THORIGNE FOUILLARD CEDEX;FRANCE;35236;SCCV "Village des CollectivitÇs 3" VDC3;1, avenue de TizÇ;CS 53604
415;8166;19400;02 23 25 27 81;NULL;NULL;THORIGNE FOUILLARD CEDEX;FRANCE;35236;SADIV;1, avenue de TizÇ;CS 53604
416;8167;19400;02 23 25 27 81;NULL;NULL;THORIGNE FOUILLARD CEDEX;FRANCE;35236;SCCV"CAP EMERAUDE SERVICE";1, avenue de TizÇ;CS 53604
417;11572;19401;02.99.16.30.53;02.99.46.58.77;NULL;DINARD;FRANCE;35801;VILLE DE DINARD;47, boulevard FÇart;BP 90136
418;11668;19402;02.33.75.53.00;02.33.05.81.30;NULL;SAINT LO CEDEX;FRANCE;50010;MANCHE HABITAT;5, rue Emile Enault;BP 50440
419;11584;19407;05 46 44 44 68;05 46 45 40 36;NULL;L'HOUMEAU;FRANCE;17137;SAT;121, rue de La Rochelle;NULL
420;8250;19409;0820.366.184;NULL;NULL;RENNES CEDEX;FRANCE;35002;CSPI RENNES;27 boulevard du Colombier;CS 40201
421;8762;19411;05.45.67.92.20;05.45.67.83.38;NULL;MOUTHIERS SUR BOEME;FRANCE;16440;MAIRIE DE MOUTHIERS SUR BOEME;8, place du Champ de Foire;NULL
422;8180;19412;02 32 85 08 50;02 35 22 42 67;NULL;LE HAVRE;FRANCE;76050;ALCEANE OPH DE LA VILLE DU HAVRE;85, rue des Gobelins;BP 81
423;8794;19413;NULL;NULL;NULL;MAYENNE Cedex;FRANCE;53100;Hìtel de Ville;10, rue de Verdun;BP 111
424;8804;19414;02 40 72 77 16;NULL;NULL;PETIT MARS;FRANCE;44390;COMMUNE DE PETIT MARS;Boulevard Saint Laurent;NULL
425;8816;19415;02 98 81 51 29;06 80 04 74 93;secretariat.plomodiern@orange.fr;PLOMODIERN;FRANCE;29550;MAIRIE DE PLOMODIERN;rue du Docteur Vourc'h;NULL
426;8659;19416;NULL;NULL;NULL;CHAUMONT Cedex;FRANCE;52011;CONSEIL DEPARTEMENTAL DE LA HAUTE MARNE;1, rue du Commandant Hugueny;BP 509
427;8660;19417;NULL;NULL;NULL;SAINT JEAN SUR MAYENNE;FRANCE;53240;MAIRIE ST JEAN SUR MAYENNE;36, rue Maurice Courcelle;NULL
428;8668;19418;02 43 05 98 80;02 43 05 24 45;NULL;ERNêE;FRANCE;53500;PA de la Querminais;BP 28;
429;10699;19422;02.43.49.45.05;NULL;1 exempl du bon commande avec factur;LAVAL;FRANCE;53000;VILLE DE LAVAL;DGST - Travaux neufs - Projets;6, rue Souchu Serviniäre
430;10700;19422;NULL;NULL;NULL;LAVAL cedex;FRANCE;53013;Mairie de LAVAL;Place du 11 novembre;BP1327
431;10720;19424;NULL;NULL;02 98 98 88 48 ligne directe (LD);QUIMPER;FRANCE;29107;Service Finances et MarchÇs;Hìtel Villes et d'AgglomÇration;BP 1759
432;10721;19424;02 98 98 88 00;02 98 53 25 79;NULL;QUIMPER CEDEX;FRANCE;29107;VILLE DE QUIMPER;Mr le SÇnateur-Maire;BP 1759
433;9106;19426;01.46.62.35.35;NULL;NULL;CLAMART;FRANCE;92140;VILLE DE CLAMART;Place Maurice Gunsbourg;NULL
434;12828;19428;NULL;NULL;NULL;ST SEBASTIEN SUR LOIRE;FRANCE;44230;C/O AKERYS PROMOTION;6, avenue Jules Verne;PA "Les GrÇsilliäres"
435;9148;19429;02 96 47 00 44;NULL;NULL;PRAT;FRANCE;22140;SYNDICAT INERCOMMUNAL TRISKOL;Mairie de PRAT;NULL
436;9152;19430;NULL;NULL;accueil@smictom-nar.fr;GUICHEN;FRANCE;35580;Maison Intercommunale;ZA La Lande Rose;BP 88051
437;9154;19431;05 49 91 35 40;05 49 91 30 93;ligne directe: 05 49 91 87 89;MONTMORILLON;FRANCE;86500;CC MONTMORILLONNAIS;18 bis, place de la Victoire;NULL
438;8849;19436;NULL;NULL;marcel.guillore@eiffage.com;SAINT HERBLAIN Cedex;FRANCE;44818;rue du Cap Horn;Cap 21;BP 269
439;8855;19437;02 99 68 83 88;02 99 68 93 32;NULL;ST GREGOIRE CÇdex;FRANCE;35766;MAIRIE DE MONTGERMONT;place Jane Beusnel;BP 96606 - MONTGERMONT
440;8859;19438;02 31 51 51 51;NULL;NULL;BAYEUX;FRANCE;14400;BAYEUX - CENTRE HOSPITALIER;Centre Hospitalier;13, rue de Nesmond
441;8861;19439;03 26 77 78 79;03 26 77 73 50;C3C.PSU@mairie-reims.fr;REIMS Cedex;FRANCE;51096;VILLE DE REIMS;Hotel de ville;NULL
442;10240;19440;02.43.43.72.72.;NULL;(domaine VRD) C.C 02.43.83.51.12;LE MANS Cedex 9;FRANCE;72079;SARTHE HABITAT;Service MarchÇs;158, avenue BollÇe
443;10241;19440;NULL;NULL;NULL;LE MANS cedex 9;FRANCE;72079;SARTHE HABITAT;158, avenue BollÇe;NULL
444;9182;19444;NULL;NULL;NULL;LA BRULATTE;FRANCE;53410;Parc d'activitÇs de la Brulatte;Site Industriel Le Libaret;Route de Port Brillet
445;9184;19445;NULL;NULL;NULL;PORT-BRILLET;FRANCE;53410;SIAEP DU CENTRE OUEST MAYENNAIS (2014);22 rue de Verdun;NULL
446;10543;19447;02 99 67 27 77;NULL;NULL;RENNES CEDEX;FRANCE;35006;SNC La Tauvrais;(groupe LA MOTTE et Groupe ESPACIL);5, boulevard Magenta - BP 60604
447;10544;19447;NULL;NULL;guy.david@espacil.com;RENNES CEDEX;FRANCE;35042;ESPACIL HABITAT;1 rue du Scorf;CS 54 221
448;10545;19447;NULL;NULL;NULL;RENNES;FRANCE;35700;ESPACIL HABITAT;Agence Nord;7 rue Poullart des Places
449;10546;19447;02 99 27 20 00;NULL;NULL;RENNES Cedex;FRANCE;35042;ESPACIL HABITAT;1 rue du Scorff;CS 54221
450;10561;19448;02 98 00 80 80;02 98 00 81 08;NULL;BREST CÇdex 2;FRANCE;29222;VILLE DE BREST;2, rue FrÇzier;BP 92206
451;10562;19448;NULL;NULL;NULL;BREST;FRANCE;29200;Direction Patrimoine - Logistique;Conduite d'OpÇrations;6 Boulevard de l'Europe
452;10598;19449;NULL;NULL;NULL;CHERBOURG OCTEVILLE;FRANCE;50100;COMMUNAUTE URBAINE DE CHERBOURG;Pìle OpÇrations et Services Techniques;1, rue de la Marine
453;10599;19449;NULL;NULL;NULL;CHERBOURG OCTEVILLE CEDEX;FRANCE;50108;COMMUNAUTE URBAINE DE CHERBOURG;13, rue de la Tour CarrÇe;BP 808
454;10600;19449;NULL;NULL;NULL;CHERBOURG-OCTEVILLE Cedex;FRANCE;50108;Pìle OpÇrations et Services Techniques;2, quai de Caligny;BP 808
455;10601;19449;NULL;NULL;NULL;CHERBOURG-OCTEVILLE Cedex;FRANCE;50104;COMMUNAUTE URBAINE DE CHERBOURG;10, place NapolÇon;BP 447
456;9701;19450;NULL;NULL;mairie-dineault@wanadoo.fr;DINEAULT;FRANCE;29150;MAIRIE DE DINEAULT;3 rue de la Tour d'Auvergne;NULL
457;9791;19451;02 40 06 43 75;02 40 06 48 15;mairie@le-landreau.fr;LE LANDREAU;FRANCE;44430;MAIRIE LE LANDREAU;1, rue Adrien Berra;NULL
458;9923;19452;NULL;NULL;NULL;ORLEANS CEDEX;FRANCE;45007;VALLOIRE HABITAT;24. RUE DU POT DE FER;NULL
459;9666;19453;04.77.10.11.80;NULL;NULL;FIRMINY;FRANCE;42702;OPH FIRMINY;Place du centre;BP 02
460;9311;19456;01.56.04.03.39;NULL;NULL;EVREUX CEDEX 9;FRANCE;27091;Antenne Comptable de Paris;centre rÇception factures fournisseurs;TSA 93113
461;9358;19457;NULL;NULL;NULL;COLOMBES;FRANCE;92701;COLOMBES HABITAT PUBLIC;29, avenue Henri Barbusse;NULL
462;9410;19459;NULL;NULL;NULL;CHATEAUNEUF SUR CHARENTE;FRANCE;16120;HOPITAL LOCAL DE CHATEAUNEUF;place de l'Eglise;NULL
463;9223;19460;NULL;NULL;NULL;ANGOULEME;FRANCE;16022;CENTRE DES FINANCES PUBLIQUES DE LA CHARENTE;3 Rue Pierre Labachot;CS 12222
464;9224;19460;NULL;NULL;NULL;ANGOULEME CEDEX;FRANCE;16022;CENTRE DES FINANCES PUBLIQUES DE LA CHARENTE;3, rue de la Place du Champ de Mars;CS 12 222
465;9276;19461;NULL;NULL;NULL;AMFREVILLE;FRANCE;14860;COMMUNE D'AMFREVILLE;Place du Commandant Kieffer;NULL
466;9356;19462;05.45.24.91.10;05.45.24.03.32;NULL;SERS;FRANCE;16410;MAIRIE DE SERS;Place de la Mairie;NULL
467;9389;19464;01 49 35 37 00;NULL;NULL;ROSNY SOUS BOIS;FRANCE;93110;MAIRIE DE ROSNY;20, rue Claude Pernes;NULL
468;9904;19466;NULL;NULL;NULL;PLOURIVO;FRANCE;22860;COMMUNAUTE DE COMMUNES DE PAIMPOL-GOELO;2, rue Lagadec;NULL
469;9927;19467;NULL;NULL;NULL;CAEN Cedex 04;FRANCE;14050;COUR APPEL DE CAEN;Place Gambetta;CS35015
470;9945;19468;NULL;NULL;NULL;EVRY CEDEX;FRANCE;91002;SDNH;SIEGE ADMINISTRATIF FRANCE EVRY;1 RUE JEAN MERMOZ
471;9463;19469;NULL;NULL;NULL;JUBAUDIERE;FRANCE;49510;COMMUNE DE LA JUBAUDIERE;Rue d'anjou;NULL
472;9826;19471;NULL;NULL;NULL;AMIENS CEDEX 1;FRANCE;80027;AMIENS METROPOLE;Hìtel de Ville;BP 2720
473;9942;19473;NULL;NULL;NULL;ANGOULEME;FRANCE;16023;DIRECTION DES RESSOURCES;SERVICE MUTUALISE DE LA COMMANDE PUBLIQUE;26, bd Besson Bey
474;9378;19474;05.45.31.01.75;NULL;NULL;RUFFEC;FRANCE;16700;MAIRIE DE RUFFEC;Place des Armes;NULL
475;9306;19475;05.45.71.20.54;05.45.71.22.55;NULL;ROUMAZIERES LOUBERT;FRANCE;16270;MAIRIE DE ROUMAZIERES;31, rue de l'Union;NULL
476;9217;19476;02 97 45 23 15;NULL;NULL;NULL;FRANCE;56730;MAIRIE DE SAINT GILDAS DE RHUYS;rue St Goustan;NULL
477;9284;19477;01.64.66.24.24 Poste;01.64.66.68.95;marches@ville-bussy-saint-georges.fr;BUSSY St GEORGES MARNE - LA VALLEE cÇdex 3;FRANCE;77603;Mairie de BUSSY ST GEORGES;Service des MarchÇs Publics;Place de la Mairie
478;9400;19479;03 20 41 82 50;NULL;NULL;HELLEMMES;FRANCE;59260;MAIRIE HELLEMMES;services finances;155, rue Roger Salengro
479;9362;19480;NULL;NULL;NULL;SAINT MARS DU DESERT;FRANCE;44850;MAIRIE DE SAINT MARS DU DESSERT;place Jean Moulin;BP 4
480;9455;19481;NULL;NULL;NULL;ECURAT;FRANCE;17810;MAIRIE DE ECURAT;1, place Saint-Louis;NULL
481;9466;19482;NULL;NULL;NULL;RENNES Cedex 2;FRANCE;35208;ARC PROMOTION BRETAGNE;1, rue Geneviäve de Gaulle Anthonioz;CS 40832
482;9473;19483;NULL;NULL;NULL;TRIGNAC;FRANCE;44570;ESPACE DOMICILE;13, avenue Barbara;NULL
483;9646;19486;NULL;NULL;NULL;GRAND CHAMP;FRANCE;56390;COMMUNAUTE DES COMMUNES DE LOC'H;32, rue du GÇnÇral De Gaulle;NULL
484;9514;19487;NULL;NULL;NULL;TOURS CEDEX 03;FRANCE;37206;EDF TOURS;2, rue Eugäne Gouin;BP 0608
485;9534;19488;NULL;NULL;NULL;NANTES;FRANCE;44300;DARTY GRAND OUEST;PARC TERTIAIRE DE L'ERAUDIERE;32 RUE DE COULONGE
486;10336;19489;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35064;CROUS DE RENNES;7, place Hoche;CS 26428
487;10341;19490;02 99 40 71 11;NULL;NULL;SAINT MALO CEDEX;FRANCE;35408;MAIRIE DE SAINT MALO;Direction Architecture et Urbanisme et Foncier;BP 147
488;11152;19491;02 99 98 01 50;02 99 98 54 23;NULL;LOUVIGNE DU DESERT;FRANCE;35420;MAIRIE DE LOUVIGNE DU DESERT;19, rue Lariboisiäre;NULL
489;11273;19492;NULL;NULL;NULL;GEMOZAC;FRANCE;17260;COMMUNAUTE DE COMMUNES DU CANTON DE GEMOZAC;15, rue du MarÇchal Foch;NULL
490;9270;19493;NULL;NULL;NULL;MONTREUIL;FRANCE;93100;VILLE DE MONTREUIL;3.  rue de Rosny;NULL
491;9541;19494;02 99 00 31 47;02 99 00 80 65;mairie@chateaubourg.fr;CHATEAUBOURG;FRANCE;35220;MAIRIE DE CHATEAUBOURG;5, place de l'Hìtel de Ville;BP 92156
492;9569;19495;NULL;NULL;mairie@plouguerneau.fr;PLOUGUERNEAU;FRANCE;29880;MAIRIE PLOUGUERNEAU;BP 1;NULL
493;9624;19496;NULL;NULL;NULL;LA ROCHELLE;FRANCE;17000;COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE;6, rue St Michel;NULL
494;9691;19497;06.35.24.92.29;NULL;NULL;CHATILLON EN VENDELAIS;FRANCE;35210;SYNDICAT INTERCOMMUNAL DES EAUX POTABLES DE MONTAU;4 Place de l'Eglise;NULL
495;9700;19499;NULL;NULL;NULL;SAINT AMANT DE BOIXE;FRANCE;16330;ASSOCIATION FOYER PROVINCE - EHPAD ABBAYE;Le Bourg;NULL
496;9354;19500;01 64 66 24 24;NULL;NULL;BUSSY ST GEORGES - MARNE LA VALLEE CEDEX 3;FRANCE;77603;VILLE DE BUSSY ST GEORGES;place de la Mairie;NULL
497;9203;19501;NULL;02 51 25 30 34;NULL;NANTES;FRANCE;44000;Au nom et pour le compte de;RÇseau FerrÇ de France;2, rue Crucy
498;9248;19502;02 33 31 45 45;NULL;NULL;ALENCON Cedex;FRANCE;61003;OFFICE PUBLIC HABITAT DE L'ORNE;42, rue du GÇnÇral Fromentin;BP 76
499;9262;19503;02.31.86.86.10;NULL;NULL;DOZULE;FRANCE;14430;COMMUNAUTE DE COMMUNES PAYS AUGE;70, Grande Rue;BP 30
500;9263;19504;NULL;NULL;NULL;REIGNAC;FRANCE;16360;MAIRIE DE REIGNAC;Le Bourg;NULL
501;9264;19505;05.45.83.41.49;05.45.83.44.09;NULL;SAINT PREUIL;FRANCE;16130;MAIRIE DE SAINT PREUIL;Le Bourg;NULL
502;9297;19506;05.55.03.41.82;05.55.03.49.75;NULL;SAILLAT SUR VIENNE;FRANCE;87720;MAIRIE DE SAILLAT SUR VIENNE;1 Place de la Mairie;NULL
503;9298;19507;05.55.02.15.16;05.55.01.12.18;NULL;SAINT JUNIEN;FRANCE;87200;SAINT JUNIEN HABITAT OFFICE PUBLIC;Centre Martial Pascaud;Place Roche
504;9714;19510;05 34 41 59 00;05 34 41 59 01;NULL;TOULOUSE cÇdex 5;FRANCE;31505;COMMUNAUTE URBAINE DU GRAND TOULOUSE;1, place de la LÇgion d'Honneur;BP 35821
505;9718;19511;NULL;NULL;NULL;CHATEAUNEUF DU FAOU;FRANCE;29520;VILLE DE CHATEAUNEUF DU FAOU;Rue de la Mairie;BP 48
506;9756;19513;NULL;NULL;NULL;TOURS Cedex 3;FRANCE;37206;EDF DIRECTION COMMERCE GRAND CENTRE;2 Rue Eugäne Gouin;BP 0608
507;9759;19514;NULL;NULL;NULL;VILLEBOIS LAVALETTE;FRANCE;16320;CDC D'HORTE ET LAVALETTE;4, rue AndrÇ Bouyer;NULL
508;9785;19515;NULL;NULL;NULL;PARIS CEDEX 04;FRANCE;75195;MINISTERE DE L'INTERIEUR / PREFECTURE DE POLICE;SERVICE DES AFFAIRES IMMOBILIERES;9 BOULEVARD DU PALAIS
509;9819;19516;01 60 91 37 37;NULL;NULL;EVRY cÇdex;FRANCE;91002;Siäge administratif France Evry;ZAE St Guenault;1, rue Jean Mermoz
510;9820;19516;NULL;NULL;NULL;EVRY CEDEX;FRANCE;91002;SDMH;1 RUE MERMOZ;ZAE ST GUENAULT
511;9485;19517;02 97 75 24 38;NULL;NULL;MALESTROIT;FRANCE;56140;MAIRIE MALESTROIT;place du Docteur Jean Queinnec;NULL
512;9542;19518;NULL;NULL;mairie.plerguer@wanadoo.fr;PLERGUER;FRANCE;35540;MAIRIE DE PLERGUER;place de la Mairie;NULL
513;9628;19519;NULL;NULL;contact@cocopaq.com;QUIMPERLE CEDEX;FRANCE;29394;COCOPAQ;3, rue Eric Tabarly;Kervidanou 4
514;9920;19521;NULL;NULL;NULL;ANGOULEME CEDEX;FRANCE;16023;VILLE D'ANGOULEME;25 boulevard Besson Bey;NULL
515;9895;19522;03.26.77.73.30;03.26.77.77.78;NULL;REIMS CEDEX;FRANCE;51722;REIMS METROPOLE;Place de l'Hotel de ville;CS 80036
516;9908;19523;NULL;NULL;NULL;SAINT ALBAN;FRANCE;22400;COMMUNAUTE DE COMMUNED COTE DE PENTHIEVRE;Rue Christian de la VillÇon;NULL
517;9918;19524;NULL;NULL;NULL;SCY CHAZELLES;FRANCE;57160;EIFFAGE CONSTRUCTION METZ;3 rue de la Cheneau;NULL
518;9253;19525;NULL;NULL;NULL;LOUVERNE;FRANCE;53950;MAIRIE DE LOUVERNE;2, rue AbbÇ Angot;BP 9
519;9461;19526;NULL;NULL;NULL;ERBREE;FRANCE;35500;SYNDICAT DES EAUX DE LA HAUTE VILAINE (2013);Mairie;12 rue de Bretagne
520;9525;19527;02 43 03 02 72;09 60 37 35 01;NULL;ST CYR EN PAIL;FRANCE;53140;MAIRIE DE ST CYR EN PAIL;16, place de l'Eglise;NULL
521;9546;19529;NULL;NULL;NULL;MONTBRON;FRANCE;16220;CDC SEUIL CHARENTE PERIGORD;2, rue des Vieilles Ecoles;NULL
522;9605;19530;02 51 75 06 80;02 51 75 06 89;accueil@cap-atlantique.fr;LA BAULE CÇdex;FRANCE;44503;CAP ATLANTIQUE;3, avenue des NoÇlles;BP 64
523;9615;19531;01 44 75 18 00;01 44 75 18 18;NULL;PARIS;FRANCE;75012;EFFIA CONCESSIONS;20, boulevard Poniatowski;NULL
524;9712;19532;NULL;NULL;NULL;CHALAIS;FRANCE;16210;COMMUNAUTE DE COMMUNES TUDE ET DRONNE;2, rue Jean RÇmon;BP 51
525;9740;19533;NULL;NULL;NULL;ANGOULEME CEDEX;FRANCE;16024;UDAF 16;73 Impasse Joseph NiÇpce;NULL
526;9775;19534;NULL;NULL;NULL;MILIZAC;FRANCE;29290;MAIRIE MILIZAC;1 PLACE AR STIVELL;NULL
527;9227;19536;NULL;NULL;NULL;BASTIA Cedex;FRANCE;20293;INSTITUT DE GESTION SOCIALE DES ARMEES (IGESA);Caserne Saint Joseph;BP 190
528;9272;19537;NULL;NULL;nuillesurvicoin@wanadoo.fr;NUILLE SUR VICOIN;FRANCE;53970;MAIRIE DE NUILLE SUR VICOIN;28, rue de la Mairie;NULL
529;9320;19538;02 96 27 41 01;02 96 27 45 82;NULL;LES CHAMPS GERAUX;FRANCE;22630;MAIRIE LES CHAMPS GERAUX;Le Bourg;NULL
530;9376;19539;NULL;NULL;NULL;RENNES CEDEX 9;FRANCE;35030;CARSAT BRETAGNE;236, rue de ChÉteaugiron;NULL
